age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
3,3,9591,2,8,0,6,0,4,1,0,0,39,38,0
0,3,21253,4,6,2,9,3,4,0,0,0,4,38,0
2,3,17041,2,8,2,6,3,2,0,0,0,39,38,0
28,4,15883,3,9,0,2,0,4,1,0,0,54,38,1
43,3,20376,2,8,0,2,0,4,1,0,0,39,38,1
25,3,15926,3,11,0,3,0,2,1,0,0,39,38,1
27,5,19601,2,8,0,11,5,4,0,0,0,39,38,1
23,3,3124,3,10,0,6,0,1,1,0,0,39,38,1
13,3,13518,2,8,0,3,5,4,0,0,0,39,38,0
21,3,25378,3,9,0,13,0,2,1,0,0,49,38,0
6,3,2171,2,8,0,13,0,4,1,0,0,59,38,0
15,3,6632,3,9,0,9,0,4,1,0,0,39,38,0
27,3,6734,3,11,2,4,3,4,1,0,0,39,38,0
37,1,22897,2,8,0,13,0,2,1,0,0,39,38,0
15,3,8280,5,12,0,9,0,4,1,0,0,49,38,0
33,3,15369,4,1,1,2,4,4,1,0,0,39,38,0
7,3,12102,5,12,2,12,1,4,0,0,0,19,38,0
20,3,7765,2,8,0,0,5,4,0,0,0,59,38,0
35,3,1012,2,8,1,13,4,4,1,0,0,39,38,0
21,3,856,3,9,0,13,0,4,1,0,0,39,38,0
32,3,15279,1,13,0,3,0,4,1,0,55,44,38,1
13,3,6970,5,12,0,12,5,4,0,0,0,15,38,1
43,3,16523,3,9,2,9,4,4,1,0,0,39,38,1
5,3,8942,3,9,2,9,3,4,1,0,0,39,38,0
18,3,22721,2,8,2,2,1,4,1,0,0,39,38,0
13,3,23574,2,8,2,13,1,4,1,0,0,59,38,0
50,3,1863,3,10,1,7,1,4,0,0,0,23,38,0
29,3,22412,5,12,2,2,1,4,0,0,0,39,38,0
0,3,17611,4,4,2,7,1,4,1,0,0,5,38,0
5,3,22528,3,9,2,5,3,4,1,0,0,29,38,0
10,3,11047,4,5,2,7,1,4,1,0,0,39,38,0
6,3,15973,2,8,2,7,4,4,0,0,0,34,38,0
16,3,6186,3,11,0,2,0,4,1,0,0,44,31,0
26,5,12191,3,9,0,2,0,4,1,0,0,19,38,0
11,6,2990,5,12,2,9,1,4,1,0,0,19,38,0
24,3,15397,2,8,1,2,4,4,0,0,0,39,38,0
35,3,22010,4,7,2,9,2,2,1,3,0,39,38,0
8,3,14859,3,9,1,0,3,2,0,0,0,19,38,0
46,3,26552,4,1,0,9,0,4,1,0,0,34,38,0
42,1,22807,2,8,0,13,0,4,1,0,0,44,38,0
28,1,11407,5,12,1,9,4,4,0,0,0,39,38,0
21,3,4194,5,12,0,11,0,4,1,111,0,59,38,1
23,3,25261,2,8,2,7,1,4,0,0,0,34,38,0
29,0,25927,2,8,1,0,1,4,1,0,0,39,38,0
18,3,677,3,11,2,3,1,4,0,0,0,59,38,0
17,3,14492,2,8,1,9,4,4,0,0,0,24,38,0
16,3,13222,5,12,2,2,3,4,1,0,0,19,38,0
24,3,25081,2,8,1,0,4,4,0,0,0,35,38,0
3,3,21467,3,9,2,6,3,4,1,0,0,39,38,0
6,3,26584,4,2,2,7,3,4,1,0,0,39,7,0
9,3,2705,3,9,2,9,1,4,0,0,0,34,38,0
55,3,23553,2,8,0,9,0,4,1,0,0,19,38,0
6,1,24418,2,8,2,4,1,4,1,0,0,39,30,0
45,1,6448,2,8,0,13,0,4,1,0,0,39,38,0
35,3,1828,3,9,0,0,0,4,1,0,0,39,38,0
41,3,13593,3,9,1,7,4,4,0,0,0,41,9,0
8,3,13604,5,12,2,11,1,4,0,0,0,39,38,0
7,3,26309,5,12,2,3,1,2,1,0,0,39,38,0
2,3,20673,3,9,2,10,3,4,1,0,0,7,38,0
26,3,6220,3,9,0,3,0,4,1,0,0,39,38,0
30,1,27634,2,8,1,0,4,2,0,0,0,39,38,0
22,3,4264,2,8,1,7,4,4,0,0,0,39,38,0
32,3,9135,3,10,1,5,4,4,1,0,14,41,38,0
36,3,20805,4,2,1,9,4,2,0,0,0,29,38,0
15,3,1120,3,10,2,2,1,4,1,0,0,44,38,0
17,3,24853,3,9,0,9,0,4,1,0,0,49,38,1
11,3,14808,2,8,1,2,1,4,1,0,0,44,38,0
40,3,18551,3,10,1,9,4,4,0,0,0,37,38,0
8,3,21733,3,9,2,0,1,0,0,0,0,19,38,0
3,3,17875,3,9,2,9,3,4,1,0,0,23,38,0
4,3,16779,3,9,2,9,4,4,0,0,0,34,38,0
17,3,5788,5,12,0,9,0,4,1,0,0,49,38,1
21,4,4830,5,12,0,3,0,4,1,111,0,78,38,1
33,3,15740,2,8,0,3,0,4,1,97,0,49,38,1
7,1,20585,3,9,1,5,1,2,1,0,0,49,38,0
20,1,14310,3,9,0,12,0,4,1,0,0,44,38,1
27,3,13196,3,9,1,6,4,4,1,0,0,57,38,1
11,3,3865,3,9,0,11,5,4,0,0,0,39,38,0
25,3,18474,5,12,0,3,0,4,1,0,0,39,38,1
57,3,4836,3,9,1,0,1,4,0,0,0,8,38,0
21,5,14942,2,8,0,2,0,4,1,0,0,49,38,0
27,5,16609,1,13,0,9,0,4,1,0,0,39,38,0
27,3,5923,4,6,1,6,4,3,0,0,0,45,32,0
9,3,5844,2,8,2,6,1,4,1,0,0,39,38,0
19,3,15866,2,8,0,7,0,2,1,0,0,39,38,0
24,3,5106,3,11,0,3,5,4,0,0,0,49,38,1
50,3,19344,3,14,0,9,0,4,1,114,0,47,38,1
22,1,17184,4,7,0,12,0,4,1,0,0,49,38,0
40,3,15020,4,1,1,8,1,2,0,0,0,29,38,0
12,3,5166,3,10,1,2,1,4,1,0,0,39,38,0
14,4,1406,5,12,2,4,1,4,0,0,0,44,38,0
17,3,14895,2,8,2,9,4,2,0,0,0,39,38,0
27,3,17463,3,9,0,13,0,4,1,0,0,39,38,0
12,3,8415,0,15,2,9,3,4,1,0,0,39,38,0
13,3,19848,3,9,2,5,4,4,0,0,0,39,38,0
10,3,11351,2,8,2,13,1,4,1,0,0,39,38,0
10,3,16514,3,9,0,11,0,4,1,0,0,49,38,0
15,3,3759,2,8,2,5,1,4,0,0,0,44,38,0
41,3,2012,4,5,0,7,5,4,0,0,0,7,38,0
18,1,19470,3,9,0,10,0,4,1,0,0,39,38,0
4,3,21288,2,8,2,5,3,4,1,0,0,35,38,0
11,3,14154,3,9,2,2,4,4,1,0,0,39,38,0
29,5,20423,3,9,1,3,1,4,1,0,0,49,38,0
19,5,266,2,8,1,7,4,4,0,0,0,39,38,0
55,3,16911,4,6,1,0,4,4,0,0,0,39,38,0
18,3,19154,2,8,0,6,5,2,0,0,0,39,38,0
16,0,24222,3,10,1,2,4,2,0,0,0,39,38,1
52,3,8600,4,6,2,6,1,4,0,0,0,39,38,0
18,3,2212,2,8,0,6,0,4,1,0,0,39,38,0
14,3,24349,2,8,1,0,4,4,0,0,0,19,38,0
17,3,9751,2,8,0,12,5,4,0,0,0,31,38,0
13,3,10153,4,6,0,7,0,4,1,0,0,39,25,0
11,3,6444,5,12,2,13,1,4,1,0,0,54,38,0
37,3,17715,5,12,0,11,0,4,1,0,0,34,38,1
30,3,21548,3,9,0,9,0,4,1,0,0,49,38,1
7,3,3670,2,8,2,5,4,2,0,0,0,39,38,0
35,5,24717,5,12,0,9,0,4,1,0,0,59,38,1
3,3,284,2,8,2,5,3,0,1,0,0,47,38,0
26,4,14674,1,13,0,3,0,4,1,79,0,44,38,0
28,3,27021,4,3,1,7,4,4,0,0,0,39,25,0
12,5,6073,2,8,1,2,1,4,1,0,0,34,38,0
30,3,3964,1,13,1,3,4,4,1,0,0,41,38,0
7,3,25476,2,8,2,2,3,4,1,0,0,39,38,0
34,3,4500,2,8,0,9,0,4,1,0,0,39,38,0
0,3,20197,4,6,2,11,3,4,1,0,0,11,38,0
20,3,81,3,10,0,2,0,4,1,0,55,39,38,1
10,3,10726,0,15,2,9,1,4,0,0,0,69,38,0
12,3,25342,5,12,0,3,5,4,1,0,0,39,38,1
1,3,11549,4,7,2,9,3,4,1,0,0,24,38,0
19,5,375,3,11,1,11,4,4,0,0,0,34,38,0
41,1,22645,5,12,2,9,1,4,0,0,0,39,38,0
9,5,3910,3,9,0,2,0,4,1,0,0,44,38,0
48,3,15675,3,9,0,9,0,4,1,0,0,29,38,1
40,3,2977,2,8,0,11,0,4,1,0,0,39,38,1
42,3,16236,2,8,0,2,0,4,1,0,0,39,38,0
10,3,13686,2,8,0,6,0,4,1,0,0,39,38,0
14,5,24995,5,12,2,12,1,4,1,0,0,39,38,0
4,3,15948,3,9,2,11,3,4,0,0,0,23,38,0
12,3,896,3,9,2,0,1,4,1,0,0,59,38,0
1,3,10574,4,6,2,7,3,4,1,0,0,39,38,0
35,3,201,4,5,0,2,0,4,1,0,50,46,38,1
40,4,5338,5,12,1,9,1,4,1,0,0,78,38,0
25,3,8709,2,8,0,9,0,4,1,0,0,39,38,0
38,3,5462,2,8,0,9,5,1,0,0,0,39,38,0
43,3,1285,4,3,2,13,1,4,1,0,0,47,38,1
14,3,11895,5,12,0,9,0,4,1,97,0,39,1,1
6,3,6879,5,12,2,0,3,4,0,0,0,39,38,0
10,3,21740,2,8,2,11,3,4,1,0,0,39,38,0
6,3,4870,3,9,2,9,4,0,0,0,0,24,38,0
25,5,17846,3,14,0,9,0,4,1,0,51,49,38,1
8,3,16317,3,9,2,12,1,4,1,27,0,39,38,0
32,3,8628,5,12,2,9,1,4,0,0,0,44,38,0
15,3,19994,5,12,2,12,1,4,1,0,0,39,38,0
2,3,18119,3,9,2,0,3,4,1,0,0,27,38,0
43,3,1993,4,3,1,7,1,4,0,0,0,39,38,0
25,1,12852,4,4,0,7,0,4,1,0,0,39,38,0
18,5,15484,3,11,2,4,1,4,1,0,0,39,38,0
31,3,1625,2,8,2,0,4,2,0,0,0,36,38,0
34,3,26716,1,13,0,2,0,4,1,0,0,39,38,1
12,3,13818,2,8,2,2,1,0,1,0,0,39,38,0
19,1,24938,2,8,1,3,1,2,1,0,0,39,38,0
0,3,12044,4,5,2,7,3,4,0,0,0,20,38,0
35,3,16380,1,13,1,9,1,4,0,92,0,59,38,0
7,3,20532,2,8,2,2,1,4,1,0,0,39,38,0
7,3,20689,2,8,0,5,0,4,1,0,0,49,38,0
9,1,17216,5,12,2,9,3,4,1,6,0,39,38,0
10,3,5983,5,12,2,7,3,4,0,0,0,19,38,0
22,3,17180,2,8,2,5,3,4,1,0,0,59,38,0
13,3,25864,2,8,0,13,0,2,1,0,0,44,38,0
33,5,6455,2,8,0,3,0,4,1,0,0,31,38,0
35,4,1969,5,12,0,11,0,4,1,0,0,54,38,0
29,3,5170,3,14,0,9,0,4,1,111,0,44,38,1
6,3,14955,5,12,2,11,3,4,0,0,0,19,38,0
28,3,27288,4,6,1,7,1,2,0,0,0,19,38,0
48,3,5924,4,4,1,8,4,2,0,0,0,23,38,0
12,3,912,3,10,0,13,0,4,1,0,0,54,38,0
30,3,20134,4,4,1,5,4,4,1,0,0,39,7,0
13,3,7535,2,8,2,4,3,2,1,0,0,59,38,0
17,3,10286,2,8,0,11,0,4,1,0,0,44,38,1
21,5,21764,2,8,0,11,0,4,1,0,0,63,38,0
16,3,16922,3,9,0,3,0,4,1,0,0,39,38,1
32,3,21800,5,12,0,11,0,4,1,0,0,25,38,1
30,5,11488,3,9,2,7,4,2,0,0,0,39,38,0
32,1,7174,4,5,1,7,4,2,0,0,0,39,38,0
26,3,10357,3,9,0,2,0,4,1,111,0,59,38,1
13,3,5309,5,12,0,0,5,2,0,0,0,39,38,1
41,5,1021,2,8,0,2,0,4,1,0,0,59,38,0
2,3,21454,2,8,2,7,3,4,0,0,0,13,38,0
4,3,18885,5,12,2,5,1,4,1,0,0,39,38,0
16,3,12858,5,12,0,3,0,4,1,111,0,59,38,1
30,4,20571,4,2,0,13,0,4,1,0,0,49,4,0
35,5,22928,0,15,0,9,0,4,1,0,0,59,38,1
9,3,3269,2,8,1,2,1,4,1,0,0,54,38,0
43,3,16188,2,8,0,2,0,4,1,0,0,39,38,0
4,3,11023,3,9,2,5,3,4,1,0,0,39,38,0
19,3,14693,3,9,0,11,0,4,1,81,0,49,38,1
14,3,2292,3,9,0,2,0,4,1,0,0,44,38,0
33,4,15608,0,15,1,9,1,4,1,0,0,39,38,1
14,1,26562,2,8,1,0,4,4,0,0,0,39,38,0
54,3,3421,2,8,0,2,0,4,1,0,0,14,38,0
41,3,10764,2,8,0,9,0,4,1,0,0,49,38,0
13,6,12019,5,12,0,12,0,4,1,0,0,39,38,1
3,3,8148,3,9,2,7,3,4,1,0,0,19,38,0
7,3,27669,2,8,2,3,2,4,1,69,0,49,38,0
18,3,23069,0,15,0,9,0,1,1,0,0,39,35,1
21,6,9328,3,9,1,3,1,4,0,0,0,44,38,0
10,3,22871,2,8,2,6,3,4,0,0,0,31,38,0
12,6,3063,3,9,2,0,4,1,0,0,0,39,29,0
53,3,11749,4,4,1,9,4,4,0,8,0,14,38,0
17,3,5640,2,8,0,2,0,4,1,0,0,44,38,0
27,3,18304,4,3,0,2,0,4,1,0,0,34,38,0
26,3,12674,2,8,0,6,0,4,1,0,0,39,38,1
27,5,24756,4,7,0,5,0,2,1,0,0,39,38,1
18,3,21386,1,13,2,11,1,4,1,0,0,59,38,0
10,3,6198,3,9,2,9,1,4,1,0,0,39,38,0
26,1,15481,1,13,2,9,1,4,1,0,0,37,38,0
3,3,3573,3,9,2,11,1,4,0,0,0,24,38,0
25,3,25003,3,11,1,9,4,4,0,100,0,39,38,1
10,6,20657,3,9,0,13,0,4,1,56,0,39,38,0
25,3,20482,2,8,0,2,0,2,1,0,0,39,38,1
3,3,6514,4,6,1,9,3,1,0,0,43,39,34,0
7,3,12355,4,4,2,6,1,4,1,0,37,39,38,0
31,0,6052,3,9,1,3,1,4,1,0,0,39,38,0
0,3,3515,4,6,2,9,3,4,0,0,0,19,38,0
0,5,25853,4,6,2,4,3,4,1,0,0,9,38,0
16,3,13826,5,12,0,3,0,4,1,0,0,39,38,1
33,4,18312,2,8,0,11,0,4,1,0,0,49,38,1
5,3,20071,2,8,2,11,3,4,0,41,0,39,38,0
0,3,5212,4,7,2,7,3,4,1,0,0,15,38,0
15,3,18891,3,9,0,0,0,4,1,0,0,39,25,0
14,3,7653,2,8,2,2,1,4,1,0,0,44,38,0
41,5,16753,2,8,1,3,1,4,1,0,0,49,38,0
12,1,4281,2,8,2,10,3,4,1,0,0,47,38,0
20,3,11044,3,10,0,2,0,4,1,0,0,39,31,1
17,5,14924,2,8,0,2,0,4,1,0,0,39,38,1
6,1,26992,3,9,1,3,4,2,1,0,0,39,38,0
1,6,2490,4,6,2,0,3,4,0,0,0,4,38,0
17,3,8640,2,8,1,3,1,4,0,0,0,39,38,0
49,3,9864,4,3,2,9,1,4,1,0,0,3,38,0
28,1,3909,5,12,0,9,5,4,0,0,0,54,38,0
24,3,15585,1,13,2,3,1,4,1,0,0,34,5,0
9,3,11747,2,8,2,7,2,4,1,0,0,29,38,0
37,1,6319,3,9,0,4,0,4,1,0,0,39,38,0
7,3,8957,3,9,2,6,3,2,0,0,0,44,38,0
25,3,21444,3,9,0,9,0,4,1,0,0,49,38,0
3,3,24109,3,9,2,9,3,4,1,0,0,19,38,0
6,6,24766,5,12,2,12,1,4,0,0,0,19,38,0
8,3,16590,3,11,2,9,2,4,1,0,0,44,38,0
18,3,16713,1,13,2,9,1,4,1,0,0,59,38,1
14,3,6989,1,13,0,12,0,4,1,0,51,39,38,1
13,3,14834,5,12,2,9,3,4,0,0,0,39,30,0
2,3,27365,2,8,2,11,3,4,0,0,0,19,38,0
19,1,6094,5,12,2,9,1,4,1,0,0,49,38,0
14,3,20265,5,12,1,11,4,4,0,0,14,39,4,0
4,3,11353,3,9,2,5,3,4,1,0,0,29,38,0
14,5,3517,3,9,0,2,0,4,1,0,0,39,38,0
29,3,23212,0,15,1,9,4,4,0,117,0,64,38,1
27,3,2650,5,12,1,3,3,4,0,0,0,49,38,1
23,3,19141,4,7,0,7,0,2,1,0,0,39,22,0
28,3,20179,3,9,2,11,1,2,1,0,0,39,38,0
43,3,13162,2,8,0,2,0,4,1,0,0,34,38,0
1,3,17211,4,6,2,7,2,4,1,0,0,24,38,0
11,3,23248,5,12,0,9,0,4,1,0,0,39,38,0
19,3,2997,3,9,1,0,4,2,0,0,0,39,38,0
19,3,22013,5,12,1,9,1,4,1,0,0,39,38,0
23,3,9452,3,10,0,12,0,4,1,70,0,39,38,0
19,1,26196,5,12,1,0,4,4,0,0,0,34,15,0
14,3,23220,2,8,1,7,4,2,0,0,0,39,38,0
16,3,15456,2,8,0,6,0,4,1,0,0,39,38,0
2,6,26111,2,8,2,12,3,4,0,0,0,39,38,0
5,3,17856,3,9,2,11,3,4,0,0,0,14,38,0
17,3,18154,5,12,0,3,0,4,1,0,0,44,38,1
16,3,13826,2,8,2,7,1,4,1,0,0,39,38,0
24,3,7679,2,8,0,2,0,4,1,0,60,59,38,0
12,3,21984,5,12,2,9,1,4,1,73,0,39,38,0
33,1,1936,2,8,0,3,0,4,1,0,0,41,38,1
25,3,11146,5,12,0,3,0,4,1,94,0,44,38,1
26,3,13203,5,12,2,9,1,4,1,0,0,39,38,1
27,3,6165,2,8,0,11,5,4,0,0,0,39,38,0
3,3,23362,3,9,2,7,1,4,0,0,0,19,38,0
14,3,18627,2,8,0,7,0,4,1,0,0,39,25,0
48,5,6951,4,6,0,3,0,4,1,101,0,58,38,1
6,3,25405,3,9,2,7,1,4,0,0,0,23,38,0
38,3,12483,3,9,1,0,1,1,0,0,0,39,38,0
9,3,13684,3,10,0,0,0,4,1,0,79,44,38,0
8,3,24668,3,10,2,7,3,4,0,0,0,14,38,0
28,3,1979,3,9,0,9,5,2,0,0,0,39,38,0
18,3,19603,3,9,0,2,0,4,1,36,0,39,38,0
19,3,8180,3,9,2,11,1,2,0,0,0,35,38,0
26,6,21366,5,12,0,9,0,4,1,0,0,49,38,0
39,3,10516,2,8,1,7,4,2,0,3,0,19,38,0
25,3,22452,5,12,0,12,0,4,1,0,0,39,38,1
2,3,15233,3,9,2,7,2,4,0,0,0,24,38,0
38,5,16390,2,8,0,13,0,4,1,0,0,70,38,0
25,3,10048,1,13,2,3,1,4,0,108,0,49,38,1
9,3,6301,3,10,2,12,3,4,1,0,0,39,38,0
0,3,24117,4,7,2,5,3,4,1,0,0,19,38,0
25,1,7727,5,12,0,9,5,4,0,0,0,39,38,1
38,3,15902,2,8,0,13,0,4,1,97,0,39,38,1
15,3,21774,3,9,2,0,3,2,0,0,0,39,38,0
12,3,21731,4,6,2,2,3,2,1,0,0,39,13,0
29,6,15326,5,12,0,9,0,4,1,0,0,36,38,0
12,6,25530,5,12,0,3,0,4,1,97,0,39,38,1
5,3,18654,5,12,2,9,4,4,1,0,0,19,38,0
41,5,3968,4,5,0,2,0,4,1,0,0,39,38,0
6,3,9461,2,8,2,13,4,4,1,0,0,49,38,0
22,3,1773,2,8,2,5,1,4,1,0,0,39,38,0
10,3,637,3,10,2,2,3,4,1,0,0,37,38,0
37,3,22758,2,8,0,13,0,4,1,0,0,39,38,1
16,1,7137,5,12,2,9,1,4,0,0,0,44,38,0
29,0,11752,2,8,0,0,5,4,0,0,0,39,38,1
20,3,5280,2,8,2,4,1,2,1,0,0,39,38,0
19,3,5072,2,8,2,7,1,4,0,0,0,17,38,0
42,1,26855,2,8,0,0,5,4,0,0,0,37,38,1
17,1,7069,2,8,1,10,4,4,1,0,0,39,31,0
36,4,7912,0,15,0,3,0,4,1,0,0,69,38,1
34,3,26278,5,12,2,11,1,4,1,0,0,54,38,1
15,3,22628,4,5,1,7,4,4,0,0,0,41,38,0
14,6,23456,3,9,1,7,2,4,1,0,0,39,38,0
5,3,10078,3,9,0,11,5,4,0,0,0,29,10,0
30,5,5580,5,12,1,11,1,4,0,0,0,49,38,0
15,3,14691,2,8,2,6,1,4,1,0,0,39,38,0
9,3,12233,3,9,2,4,1,4,0,0,0,37,38,0
20,3,24492,4,2,1,4,1,4,1,0,0,31,12,0
14,3,20313,2,8,1,2,4,4,1,0,0,54,38,0
20,3,22474,3,10,0,12,5,4,0,0,0,23,38,1
38,3,6711,2,8,2,11,1,4,1,0,0,37,38,0
6,1,22581,3,10,1,12,1,4,1,0,0,55,38,0
19,3,2023,3,9,1,0,4,4,0,0,0,39,38,0
17,3,3173,1,13,0,9,0,4,1,0,0,39,38,0
26,3,18940,5,12,0,11,0,4,1,0,0,49,38,1
37,3,22406,3,9,2,12,1,4,1,0,0,39,38,0
26,6,9630,3,9,0,2,0,4,1,0,0,39,38,0
11,3,15802,3,10,2,6,1,4,0,0,34,41,38,0
23,3,8127,3,10,0,3,0,4,1,0,0,49,38,1
24,5,1871,3,9,0,3,0,4,1,0,0,59,38,0
23,3,19824,5,12,2,11,1,3,0,0,0,54,38,1
25,3,12038,3,9,1,0,1,2,0,0,0,37,38,0
44,5,1098,2,8,0,4,0,4,1,0,78,49,38,0
1,3,19313,4,7,2,6,3,4,1,0,0,29,38,0
42,3,15178,2,8,0,9,0,4,1,0,0,15,38,0
4,3,9898,2,8,2,9,1,4,0,6,0,39,38,0
31,3,5137,3,10,0,12,0,4,1,0,0,49,38,1
24,4,671,5,12,0,12,0,4,1,0,0,39,38,0
1,3,15724,3,9,2,9,3,4,1,0,0,32,38,0
6,3,17518,2,8,2,11,1,4,0,38,0,39,38,0
43,3,617,2,8,0,13,0,4,1,0,0,59,38,1
5,3,11171,3,9,2,7,2,2,1,0,0,19,38,0
44,3,7965,2,8,0,6,0,4,1,0,0,39,38,0
8,3,24108,2,8,2,6,1,2,1,0,0,39,38,0
29,3,4176,1,13,2,12,1,4,1,0,0,34,38,1
26,3,22155,5,12,0,3,0,4,1,0,51,39,8,1
26,3,10374,3,11,1,2,1,4,1,0,0,39,38,0
7,3,5562,2,8,2,7,3,2,1,0,37,29,38,0
51,5,24067,4,6,2,4,4,4,1,0,0,19,38,0
14,3,2001,2,8,1,0,4,4,0,0,0,37,38,0
0,3,15417,4,6,2,11,3,4,0,0,0,19,38,0
15,3,19300,2,8,0,2,0,4,1,81,0,47,38,1
33,3,115,1,13,1,9,2,4,1,0,0,39,38,0
16,3,12074,5,12,0,9,0,4,1,52,0,46,38,1
47,3,21928,5,12,0,9,0,4,1,0,0,39,38,1
3,3,8843,2,8,2,13,3,4,1,0,0,29,38,0
13,3,15112,2,8,1,7,3,4,0,0,0,35,38,0
5,3,18363,3,9,2,9,3,2,1,0,0,39,38,0
26,3,4397,3,9,1,3,1,4,1,0,0,44,38,0
5,3,8717,3,9,2,0,3,4,1,0,0,39,38,0
0,3,718,4,5,2,4,3,4,1,0,0,19,38,0
30,5,4335,2,8,0,7,5,4,0,0,0,73,21,0
24,3,20953,3,10,2,9,1,4,0,0,0,59,38,0
39,3,14388,3,9,0,2,0,4,1,0,0,49,38,1
47,3,12071,2,8,0,13,0,4,1,0,0,44,38,0
30,3,15066,2,8,0,13,0,4,1,0,0,49,38,1
31,3,11730,3,10,2,0,4,4,1,0,0,39,38,0
14,3,12318,1,13,2,9,1,4,0,0,0,45,38,0
12,3,10362,3,10,2,12,3,4,1,0,0,39,38,0
13,3,7996,2,8,1,0,1,4,0,0,0,39,38,0
15,3,6040,2,8,0,3,0,4,1,0,35,59,38,0
40,3,893,2,8,1,13,4,4,1,0,6,41,38,1
45,3,12649,2,8,1,7,1,4,0,0,0,39,38,0
22,3,27842,2,8,1,6,4,4,0,0,0,23,38,0
26,3,19455,3,9,2,0,1,4,1,0,0,24,38,0
7,4,11538,5,12,2,11,3,4,1,0,0,39,38,0
25,3,21182,4,6,0,9,0,4,1,0,0,14,38,0
36,3,15469,3,9,0,0,5,4,0,70,0,39,38,1
9,3,22465,3,9,2,5,3,4,1,0,0,39,38,0
56,5,13121,2,8,0,3,0,4,1,0,0,39,38,0
55,3,383,4,6,1,9,1,4,0,0,0,23,38,0
38,3,5479,2,8,0,6,0,4,1,0,0,39,38,0
8,3,27496,2,8,1,0,1,4,1,0,0,39,38,0
24,3,13541,5,12,1,9,1,4,0,0,0,49,38,1
7,3,24289,5,12,2,3,1,4,1,0,0,49,38,0
46,3,3879,2,8,1,4,1,4,1,0,0,5,38,0
0,3,16000,4,6,2,11,3,4,1,0,0,19,38,0
18,3,8519,3,9,0,2,0,4,1,0,0,49,38,0
34,3,9624,3,9,0,9,0,4,1,0,0,39,38,1
45,1,23007,5,12,1,9,1,4,0,0,0,47,38,0
38,3,26297,2,8,0,2,0,4,1,70,0,39,38,1
26,3,5229,3,9,1,9,1,4,1,0,0,39,38,0
23,1,784,2,8,1,7,1,4,0,0,0,49,38,0
20,3,3900,5,12,0,3,0,4,1,0,0,44,38,1
22,3,8792,5,12,0,2,0,4,1,0,0,39,38,0
14,3,7020,2,8,2,2,3,4,1,0,0,17,38,0
44,3,4906,1,13,1,9,1,4,0,0,0,39,38,1
9,3,4191,3,10,1,0,1,4,0,0,0,54,38,0
29,5,13123,2,8,0,11,0,4,1,0,0,49,38,0
9,3,4589,5,12,2,9,1,4,0,0,0,39,38,0
31,6,24512,0,15,1,9,3,4,1,0,0,49,38,1
17,3,6171,2,8,2,13,3,4,1,0,0,39,38,0
17,1,11666,2,8,2,0,3,4,0,0,0,39,38,0
42,3,9158,2,8,0,7,0,4,1,0,0,39,38,1
17,3,14734,5,12,2,9,3,4,0,0,0,39,38,0
32,3,1229,5,12,2,3,1,4,0,0,0,55,38,1
1,3,18029,4,6,2,0,3,4,0,0,0,19,38,0
26,3,15110,2,8,0,4,0,4,1,0,0,39,25,0
31,3,22735,4,6,0,3,0,4,1,0,0,49,38,0
11,4,9209,3,9,0,3,0,4,1,0,0,69,38,0
16,3,3562,2,8,0,6,0,4,1,0,0,39,38,0
7,3,23797,3,9,2,11,1,4,0,0,0,14,38,0
4,3,2621,4,5,2,5,1,4,1,0,0,39,38,0
0,3,25853,4,6,2,11,3,4,1,0,0,27,38,0
22,3,12943,3,9,0,4,0,4,1,0,0,49,38,1
12,5,21721,5,12,1,9,3,4,1,0,0,39,38,0
27,3,1772,5,12,0,3,0,4,1,0,0,39,38,1
7,3,7257,3,9,2,13,3,4,1,0,0,49,38,0
54,5,9292,1,13,0,11,0,4,1,105,0,39,38,1
34,5,10998,5,12,0,11,0,1,1,0,81,39,2,1
38,3,22601,4,2,1,7,4,2,1,0,0,24,38,0
24,3,15515,5,12,0,3,0,4,1,0,0,59,38,1
6,3,10222,2,8,2,5,4,2,0,0,0,6,38,0
21,3,26747,3,10,1,0,4,4,0,0,0,39,38,0
22,3,6866,2,8,0,13,0,4,1,0,0,39,38,1
2,3,26058,2,8,2,0,1,4,0,0,0,29,38,0
32,3,3099,4,4,1,6,1,4,0,0,0,39,38,0
15,3,21929,5,12,0,0,2,4,1,0,0,39,29,1
10,3,4567,2,8,0,2,0,4,1,0,0,69,38,0
21,3,4487,5,12,0,11,0,4,1,0,0,49,38,1
16,3,21224,3,9,0,2,5,4,0,0,0,59,38,0
46,3,9896,3,9,0,9,0,4,1,0,0,14,38,0
6,3,16976,5,12,2,3,3,4,1,0,0,27,38,0
16,4,10489,3,9,0,2,0,4,1,0,0,59,38,0
37,5,26649,2,8,0,11,0,2,1,0,0,39,38,0
12,3,13086,3,10,1,12,1,4,0,27,0,44,38,0
31,3,9400,3,9,1,9,4,2,0,0,0,29,38,0
18,5,25943,5,12,2,3,1,4,1,0,0,39,38,0
11,3,11381,3,10,0,0,5,1,0,0,0,39,18,0
20,3,14007,5,12,0,9,0,4,1,97,0,49,38,1
25,5,13114,3,14,0,4,0,4,1,0,0,64,38,1
23,3,12109,1,13,0,9,0,4,1,0,0,39,38,0
30,3,25035,3,9,1,11,3,4,1,0,0,54,38,0
5,3,18914,5,12,2,3,3,4,0,0,0,49,38,0
